,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level,Source_Zone_H2_Net,Sink_Zone_H2_Net,Pipe_Level
Pipe,1,1,1,2,2,2,3,3,3,4,4,4,5,5,5,6,6,6,7,7,7,8,8,8,9,9,9,10,10,10,11,11,11,12,12,12,13,13,13,14,14,14,15,15,15,16,16,16,17,17,17,18,18,18,19,19,19,20,20,20,21,21,21,22,22,22,23,23,23,24,24,24,25,25,25,26,26,26,27,27,27,28,28,28,29,29,29,30,30,30,31,31,31,32,32,32,33,33,33,34,34,34,35,35,35,36,36,36,37,37,37,38,38,38,39,39,39,40,40,40,41,41,41,42,42,42,43,43,43,44,44,44,45,45,45
Zone,"[""z1""]","[""z2""]",NA,"[""z1""]","[""z3""]",NA,"[""z1""]","[""z4""]",NA,"[""z1""]","[""z5""]",NA,"[""z1""]","[""z6""]",NA,"[""z1""]","[""z7""]",NA,"[""z1""]","[""z8""]",NA,"[""z1""]","[""z9""]",NA,"[""z1""]","[""z10""]",NA,"[""z2""]","[""z3""]",NA,"[""z2""]","[""z4""]",NA,"[""z2""]","[""z5""]",NA,"[""z2""]","[""z6""]",NA,"[""z2""]","[""z7""]",NA,"[""z2""]","[""z8""]",NA,"[""z2""]","[""z9""]",NA,"[""z2""]","[""z10""]",NA,"[""z3""]","[""z4""]",NA,"[""z3""]","[""z5""]",NA,"[""z3""]","[""z6""]",NA,"[""z3""]","[""z7""]",NA,"[""z3""]","[""z8""]",NA,"[""z3""]","[""z9""]",NA,"[""z3""]","[""z10""]",NA,"[""z4""]","[""z5""]",NA,"[""z4""]","[""z6""]",NA,"[""z4""]","[""z7""]",NA,"[""z4""]","[""z8""]",NA,"[""z4""]","[""z9""]",NA,"[""z4""]","[""z10""]",NA,"[""z5""]","[""z6""]",NA,"[""z5""]","[""z7""]",NA,"[""z5""]","[""z8""]",NA,"[""z5""]","[""z9""]",NA,"[""z5""]","[""z10""]",NA,"[""z6""]","[""z7""]",NA,"[""z6""]","[""z8""]",NA,"[""z6""]","[""z9""]",NA,"[""z6""]","[""z10""]",NA,"[""z7""]","[""z8""]",NA,"[""z7""]","[""z9""]",NA,"[""z7""]","[""z10""]",NA,"[""z8""]","[""z9""]",NA,"[""z8""]","[""z10""]",NA,"[""z9""]","[""z10""]",NA
t1,-0.018565393611749,0.06440913585653757,1.673109888672881,0.0009770109116804286,-0.0007158677232979053,0.3681292736202677,-0.0008619857608051515,0.0014192907398437316,0.3091467056185031,-0.044550111933531006,9.94220456974983,797.7216555261975,0.0002967547275729574,0.003522241353257946,0.5740237954973698,0.03448047128234423,-0.03643237518924547,315.56955221272074,-9.90433662156024,1.2199504660642664,960.3762665831409,0.006583148638334654,-0.007926207654736754,0.7342928708071148,-0.00913635456060705,0.009395240057378924,0.49626678115296297,58.531408387871835,-53.51612357311094,1109.4204839753872,-0.46882714328650893,2.682934060856296,64.15488530676559,0.026115396669593654,-0.0005347382616256741,1.9394046783321497,0.00015697492718572516,0.0019131705974486785,0.5319718060993192,0.00986822850210409,-0.003932030357899125,0.9996224620775176,108.40119445081962,-0.06858627119815759,2162.5909641469543,0.16576677242492271,-0.1462823219946341,6.5870181102232435,-0.0409177186124737,0.04121333394401519,1.7152070521630969,-2.421908552763825,2.4330306539823496,21.528851936791618,-2.5720771862954538e-5,-0.0006032753770000296,0.38237942831587696,-0.0005078290986417133,0.002005385161936595,0.5024032021708302,0.002669256613693053,-0.0004175093378852761,0.6144045081035745,-0.00018512962912103307,0.0035688651087196514,0.45884777811768823,60.31229050583893,-60.289635908071,1030.392322575798,-0.0158133373536677,0.01609019420302283,0.45691351451544204,0.0011870425237617169,-0.0010194741998215571,0.3804112251953258,-0.0004848409668174545,0.0014020884836467742,0.3483373418465451,0.002164782490326893,-0.0010587101601980788,0.3766860807812718,0.00268722199611628,-0.0007566724572092478,0.3376943738172821,2.286839460419977,-2.2845156939614615,50.54383601825354,-4.085168278864921,4.085440355031312,95.76769728909183,0.000931855643418072,0.00448477293853125,0.6770617280481193,0.1379638668190177,-0.03666605262554313,5.4041585748064564,0.01630100410733679,0.009100687709590315,1.3627118934061646,0.0025499812776290506,-0.0035123223623220196,0.4858387045247192,-0.007618551249256759,0.007881524916617625,0.5223168526709246,17.115771321003276,-37.89421427432636,1710.0348105617327,0.0030938113522730303,0.0003396822751720544,0.5112561535259356,0.005788251449523604,-0.002587227139342408,0.8411749108067007,-0.005200305482548543,0.005543222428294045,0.45039794795928567,-0.036826171965387434,3.479884968848819,2632.9116733075184,0.0035450669851968134,-0.00498870456245079,9.663847647861104,-0.009527097454651568,0.009797795306981882,0.6654416768770213,33.44698192352383,-73.2419818813966,5443.801076823554,-0.01499175274242744,0.015280235511386736,0.7209398818274932,-14.323187565955326,14.323347459643776,372.0584123048182
t2,-0.04614344240865965,0.05515992695391643,1.6640934041277542,-0.0007211525801144175,-0.001555357310147303,0.3704057835106467,-0.0019402257359253166,0.00048227483175014227,0.31060465652257646,-3.9671550304844354,10.514663294800448,791.1741472619051,-0.0020046914192749727,0.0026782103012194026,0.5733502766151471,0.044076927193057815,-0.06027182629828638,315.5857471118181,-5.953883984447512,8.53640095884389,957.7937496087072,0.004972480129480367,-0.009046900732849663,0.7383672914106489,-0.009165401432298555,0.009391968513668126,0.4960402140715646,57.36208285474459,-53.503307797940224,1105.5617089186103,-3.6443972864087484,2.6907060294322873,65.10857656374341,0.019414142001980193,-0.006057980812736237,1.9260485171419588,-0.0013359790024903367,0.0014938569284637234,0.5318139281731646,0.008011470951669913,-0.007543044955847535,0.9991540360825983,114.1174215123071,-120.47245395049912,2168.945996585435,0.1606614849754503,-0.1571172506991189,6.583473875951853,-0.04094450030251549,0.04121146885112101,1.7149400836145534,-2.428844526353344,2.4313224749612594,21.52637398818402,-0.000397277306414407,-0.001489976650447808,0.38426668227286587,-0.001206819243560332,0.0015146475297893591,0.5020953738847542,0.0019753774161421628,-0.0027661807718983786,0.6151953114588099,-0.0016027471876721702,0.0006634787957645596,0.45978704650990343,60.311512655047665,-60.29550733424126,1030.3763172549538,-0.015849840273711228,0.01608889100852107,0.4566744637807185,0.0004814942076974398,-0.0018093245002431778,0.3817390554877415,-0.001264775410787131,0.001119744137490516,0.34848237311968067,0.0015543517704803044,-0.0021733387692379,0.37730506778029405,0.001394639746867942,-0.002393193862444295,0.3386929279329106,2.2854995361744694,-2.2866173081602676,50.54495379023541,-4.0852046963171835,4.08543935877333,95.76746262664776,-0.0018298034933138148,0.00360972356912886,0.6752818079723293,0.1307529216592605,-0.06544254607292978,5.338848199221574,0.008851598345671277,0.004266230354803302,1.349594064705907,0.0018086617984140003,-0.0038412497697788007,0.48787129249602107,-0.007648936104464702,0.007878495150986575,0.5220872936244264,19.468199162830448,-37.84291313274683,1728.409524531994,0.002384937790488162,-0.0016547481238475786,0.5105259638595119,0.004626342468353318,-0.0035616300631978346,0.8401101984016707,-0.005293417782463348,0.005514729225526996,0.4501766365163372,-0.06404752612561089,34.488587044471586,2598.4871337890504,0.0005735343185553285,-0.005585998808373455,9.668860112349003,-0.00957593969540762,0.009794559751089416,0.6652230568210648,115.5410368304254,-86.90948201625602,5415.169522010987,-0.015025423181466966,0.015276378518893404,0.7206889264900105,-14.323212087793308,14.323345489600369,372.0582789029766
t3,-0.05681183734848393,0.04675147270098659,1.6741537687751695,-0.001946513368124781,-0.0023967102697383916,0.3747490071485147,-0.0026458630926806596,-0.00037639006222150995,0.31362690967753004,-3.885187407534924,10.860640008565404,784.1986946608974,-0.0036417540991270495,0.0022112266232961982,0.5747808040908937,0.04253042200365671,-0.04575468240570627,315.5889713722239,-6.017319465480462,5.344773414393218,958.4662956598578,0.003801995930778422,-0.009975559877004119,0.7445408553567237,-0.009181580306685656,0.009388827008360646,0.49583296736998383,56.10682686082516,-53.493715352194805,1102.9485974099803,-3.6536029427238326,2.700872576671308,66.06130692979555,0.015859689800628747,-0.008416006581999532,1.9186048339229633,-0.0023965154052951456,0.0012393019449920034,0.5329711416337788,0.006574587361952209,-0.007889904459690573,1.0004693531804438,115.52623137359744,-114.24725562241467,2167.6670208343903,0.15501371342764375,-0.1635666479055288,6.592026810433505,-0.04096218280921271,0.04121002557979654,1.7146922408441168,-2.4330738522927806,2.4278057313712083,21.53164210910555,-0.0008175539915980545,-0.0021422986544166606,0.3872265349189048,-0.001882033357628213,0.0011997701762005166,0.5027776370663057,0.0014139903072208863,-0.0031840249789830593,0.6169653461307086,-0.002998543661292635,-0.0011889818464098229,0.46397457201714465,60.31045294586453,-60.29899188185979,1030.3648561908756,-0.01587266661817598,0.016087574759003444,0.4564595556398755,-0.00014487729215294926,-0.002361486309356206,0.38424541908918447,-0.0018347433330635535,0.0009120303503480658,0.34940508610244825,0.0010105710469728193,-0.002367602814531605,0.3786620995479709,0.00018993576383442064,-0.0033542746632612246,0.34185726683233925,2.283616076237442,-2.2878369987728813,50.54917471276975,-4.085227852620693,4.085438409780215,95.76725206949229,-0.003667999067886125,0.0031259495882593165,0.6758238574522413,0.12556149035553282,-0.06547330029036254,5.2787600091567075,0.004597850285854434,0.0020553493844400056,1.3429408650346202,0.0012512018165132632,-0.004164812281732778,0.4907849029612185,-0.007666125186845542,0.00787526100285472,0.5218781578082187,21.168692816520284,-37.87722591969872,1745.1180576350762,0.00198644656425197,-0.0029949562514350408,0.5115344735466331,0.003938861151278087,-0.004522375360305909,0.8406937126113792,-0.005333385771558223,0.005499222463001408,0.45001079982482517,-0.04440611339460152,37.197014430251066,2561.3345254715396,0.0007048286300914653,-0.006332074693760292,9.674487358417998,-0.009587679267602907,0.009791389538931519,0.665019346549744,109.80680726179811,-87.2719515157219,5392.634666265451,-0.015044720425572738,0.01527261372186577,0.7204610331936836,-14.323227597865108,14.323343447806128,372.0581630529946
t4,-0.06514454050177253,0.038019688186415275,1.7012786210913637,-0.0034866699583040728,-0.003461739956760116,0.3816974170635749,-0.003522791204627723,-0.0014041560967773298,0.3185538569789562,-3.8208653958450185,-1.6802124150558293,789.6997724717842,-0.005446405653122046,0.0017096680951585038,0.5785175416487325,0.04442408407647792,-1.1841939862927733,316.72874127442515,-8.5107476040081,3.254411059415711,963.7226322045002,0.002417699855048341,-0.010983852008943017,0.7531070075118624,-0.009195033689698052,0.009376476923795778,0.4956515241357866,52.85986306600272,-54.35610289832766,1104.4448372422867,-3.663635701057338,2.0512242647004637,67.67371836615305,0.01303769507792804,-0.0433432516115736,1.9489103904569465,-0.0034789914907979985,0.0009777571486652339,0.5354723759761061,0.005124296105798102,-0.012528450596137868,1.0078735076705145,76.48721622087258,-114.42091447642082,2205.600719089885,0.1478171809653991,-0.1678233621667313,6.612032991640209,-0.04097735845186515,0.04119898518417492,1.7144706141117299,-2.436306527636236,2.420755630182225,21.54719300655962,-0.0013696584297698384,-0.0039971113866660805,0.39259330473541704,-0.002643905564513269,0.0008980604638568178,0.5045234821670797,0.0009241013244974394,-0.005611696986464094,0.6216529417928693,-0.00462998004607554,-0.0034363807838481853,0.4720409328466115,60.30887278910237,-60.30079340911831,1030.3567768110615,-0.01588828244762778,0.016081139259942426,0.4562666988273856,-0.0008939157572617476,-0.0037981782432866358,0.3889375130897222,-0.002353701378921378,0.0006850516489478003,0.3510737358325872,0.0004586060694235141,-0.0033581795766456494,0.38156167305508226,-0.0011988649186839536,-0.0045455494176597985,0.34760168116858897,2.280464972630385,-2.2887047242089644,50.55741446434747,-4.085243956417738,4.085431744669508,95.76706428121462,-0.007758014554881386,0.0026278814634153958,0.6809539905439117,0.00898338448215977,-0.13670650209107038,5.406483126765315,-0.025610427956890683,-0.00011275249943543814,1.3686640454902035,-0.0006101821274859275,-0.004553658561384227,0.4959487436500269,-0.0076818265100222025,0.007863936681413875,0.5216960476368598,22.175794825479645,-8.406531446911513,1731.3487942567376,0.0015502575428634618,-0.004498697891473088,0.5144829138954309,0.0033232892189671245,-0.005588346021388255,0.8429587694143634,-0.005360681363974356,0.005484952669682161,0.4498865285191479,-62.199952192368904,40.435686774317475,2583.0987908894326,-0.0029157139815379294,-0.007136400504501812,9.684539472904644,-0.009611483228057237,0.009779564982082522,0.6648512647956126,101.22472732841577,-90.44061309535262,5381.850552034124,-0.01506093676201404,0.015257587396865314,0.7202643825586534,-14.32323825808178,14.323338523911366,372.0580627871636
t5,-0.07417858219241913,0.022270444036198683,1.7531867592471397,-0.005216945656967551,-0.005144520255305542,0.3920588829758056,-0.004544397960073331,-0.0026827236296654384,0.32578097856869104,-2.978709657868554,-14.960448185685445,807.6389303153375,-0.007387666982596209,0.0011557920650650839,0.5847494165662213,0.04569892893621534,-2.196340753340838,318.87938309882566,-11.777795988015743,2.0597672927687363,973.440660899757,0.0007910266613802858,-0.012191002220170926,0.7645069830729803,-0.009200821601588844,0.009298192650690465,0.49555415308670675,47.87352754993789,-55.215447382454215,1111.7867570747749,-3.670606629863633,1.3994374658865072,69.94488753013115,0.0071067109869656225,-0.05234830013980431,1.9941519796096634,-0.00462908172730228,0.0006962826692009449,0.5394051750347078,0.0026724603514037323,-0.014491999730697612,1.0196930470504357,39.39018879289524,-104.73685070955163,2270.9473810065674,0.1332128268483779,-0.17121191901828708,6.6500320838170515,-0.040989026040607446,0.04113584664157717,1.71432379351146,-2.439188065255758,2.417779281670045,21.568601790145387,-0.002318605360105961,-0.005095067841541269,0.4000069779370263,-0.0035920746520743236,0.0006290601040157052,0.5074864967153365,0.000233551656315438,-0.0070191948210862574,0.6284385849575538,-0.007278840470900548,-0.006383057953804373,0.4857028312715028,60.30705793795252,-60.301784681146714,1030.3515035542232,-0.015898067155156268,0.016035797725604557,0.4561289682569299,-0.0019154228582657323,-0.004703285580385015,0.39555622152839287,-0.0028355369218186566,0.0004347907395684851,0.35347448201480514,-0.00024643764914148965,-0.003943108409855916,0.38575121911406607,-0.0028451292660590767,-0.006108488994363347,0.35655529942920305,2.277012569203206,-2.289418025965442,50.569819921107786,-4.0852540928334165,4.0853887168330365,95.76692965720882,-0.00989399884496846,0.002008132422099936,0.6888398569664719,0.004931693023831538,-0.145449837910797,5.54700127165376,-0.03779293201071113,-0.005112813619973839,1.411569791121283,-0.0017927726227358596,-0.005106164587196389,0.502847680859906,-0.0076889487485963075,0.007792067654713394,0.5215929287308938,23.46101307776274,-13.660315599464049,1721.548096778362,0.0010730600013613449,-0.006349995536232273,0.5197598494299199,0.0027814454597006226,-0.006858538145988269,0.8470358621009394,-0.005381024346509426,0.005317813195523576,0.4499497396700713,-89.82418748493555,35.9580172317968,2636.964961142556,-0.005213152000681988,-0.008438364543710386,9.698190989445742,-0.009622402448865917,0.00970717946852861,0.6647664877758387,89.61164174334748,-93.5634438763766,5385.802354167473,-0.015074679231716022,0.015166492981920084,0.7201725688084881,-14.32324521241001,14.323306067347268,372.05800193183194
t6,-0.002707052516926902,-0.0017385353591831184,1.7576323471218853,0.0014530189136103956,-0.008540511482138618,0.3991463755441224,-0.0019079492545623924,-0.0013247357427287627,0.3290136635660234,-16.649806133013534,16.646353208774165,807.6423832393414,-0.0029478487226312377,0.000171378491549653,0.5875258867972648,0.1783525612540267,-0.18705664917497697,318.8880871867563,21.369447041894194,-21.379335722462365,973.4505495800972,0.006298217657483099,-0.014343562711659272,0.7725523281264949,-0.009098371454198116,0.009318494254408036,0.49533403028650913,39.960970094248,-55.83952428980711,1127.6653112698218,-0.7237359625500455,0.7190531220841655,69.94957037059653,-0.01265498564227263,0.009998007970752384,1.9968089572807455,-0.0028415805080483003,0.00019398032789621827,0.5420527752142814,0.003956741206005565,-0.011441176530659965,1.0271774823760291,0.0026073080582463184,-0.00882848897414451,2270.953602186902,0.12827155465056447,-0.17742774940337103,6.699188278575224,-0.040936174788921885,0.04112913392793773,1.7141308343715087,-2.4475082244817217,2.426340517348912,21.58976949727814,-0.005003453222003271,0.002072957934835514,0.40293747322426543,-0.004109944937108423,0.00040077913283686475,0.5111956625194052,-0.0006971475484153131,-0.005886925275269524,0.6350226577815764,-0.012868435204036199,0.0013123653829379303,0.49725890109205956,60.08566821377511,-60.301799353915506,1030.5676346939822,-0.01590748719501329,0.01601095333439966,0.45602550211764614,-0.0016931976583675105,-0.00016790714701485788,0.3974173263337103,-0.0017851089868283934,2.489770459672023e-6,0.35525710123121557,0.0009599228317627572,-0.004125939185761713,0.3889172354680781,-0.0008804788211179185,-0.0031060171810694025,0.36054179543127773,2.278574533697337,-2.290241965501295,50.58148735291424,-4.085257939556102,4.0853695168177335,95.76681807994409,-0.0015796348407115146,-6.286683518323503e-5,0.6904823586419966,0.1932969417791428,-0.19587000319436923,5.54957433306744,0.016154939979586874,-0.01986822758898122,1.4152830787308261,0.0048942481641528045,-0.00726433761812232,0.5052177703140457,-0.007586753838075414,0.007804182121721337,0.521375500447115,26.83038276783928,-123.5485605596085,1818.2662745774567,0.0002757939573112399,-0.002937677280451173,0.5224217327525652,0.0024106203813164247,-0.008767173720462432,0.8533924154397814,-0.005390575603688848,0.00543711492477569,0.4499032003490342,-0.0306504868287811,0.018530056142828544,2636.9770815631964,0.00015984150809201028,-0.013121538694741605,9.711152686633486,-0.009580147072695593,0.009721059432285307,0.6646255754163456,36.64714792820091,-96.7529001089178,5445.908106366146,-0.014913746466769627,0.015198552876413437,0.7198877623987601,-14.323259524216319,14.323266497849833,372.0579949580254
t7,-0.00011719965959642393,0.00010075475219473856,1.757648792029377,0.0035106423792673484,-0.003527862253690124,0.3991635954185923,0.0004451808051603007,-0.00045665037736559565,0.3290251331382219,-8.492698287557896,8.49266944345724,807.6424120841875,-0.0022388221194234526,0.00221000365641512,0.5875547052604139,-6.4579576796135285,6.457934173533815,318.8881106931268,16.156496662567406,-16.15652702973809,973.4505799488387,0.014410098032955664,-0.014463413523735574,0.772605643617094,0.0009574017605908663,-0.0027195619750087956,0.4970961905008396,21.020200567564657,-21.020226082586692,1127.665336784232,0.002369591099487657,-0.0023802822736006955,69.94958106174727,-0.0010276059892029977,0.0010079117828454916,1.9968286514870754,-0.0014774589342225301,0.0014539754191954003,0.542076258729573,-0.0015577029669658635,0.0015386257087457353,1.0271965596339225,-1.3234486328251964e-5,-4.651822543946414e-6,2270.953620074589,0.19068740978248644,-0.1900478898549736,6.698548758647246,0.0022071529609763935,-0.004187769566309863,1.7161114509766202,-0.004468112829264785,0.004440963253118152,21.58979664685611,-0.005035388618036705,0.005023865700605553,0.4029489961417686,-0.006877311589477537,0.006868159135572399,0.5112048149733055,-0.011912256109809418,0.011900407310799202,0.6350345065805331,-0.002629252149220508,0.002614191132248874,0.49727396210917285,21.489043404786578,-21.488610203164306,1030.5672014923998,0.0005451393651060609,-0.0023461728764304687,0.45782653562883274,-0.0009143912104146401,0.0009019175629381527,0.3974297999812092,-0.0019360511322749948,0.001931102160557462,0.3552620502028857,-0.0020461368752699195,0.0020343006404761103,0.38892907170294677,-0.00014864298166161142,0.00013661798420689888,0.3605538204288184,0.33460331223741024,-0.334510950481101,50.581394991162156,0.0020077633101831267,-0.0037639761149907596,95.76857429274386,-0.0010267211681519001,0.0010022726547625693,0.6905068071552325,-0.0004509730631117382,0.0004279311077700085,5.549597375022392,0.0024802434280757684,-0.0025097098097474433,1.415312545112493,0.006516529365328409,-0.00608480976652745,0.5047860507151989,0.0019657814419859025,-0.003789073971182543,0.523198792976299,33.71940550797233,-33.71942714663649,1818.2662962098314,0.0013614442257890427,-0.001388080662680981,0.5224483691893691,0.010707139747363766,-0.01043299885644778,0.8531182745486173,0.003024789927702232,-0.004280639915123128,0.4511590503365237,0.04363601045541459,-0.04365855729762976,2636.9771040893056,0.20887647946952706,-0.20773662112035687,9.71001282828798,0.004886686030066029,-0.0065296788194157,0.6662685682056796,145.54650686037948,-145.54630722098318,5445.907906695798,0.0006995862297664874,-0.002644837538570284,0.7218330137074326,-13.301273109178277,13.300510744186854,372.05875732329235
t8,0.013234428239505363,-0.0013230554007533993,1.7457374191910362,0.015887333209710273,-0.013881906606337058,0.3971581688152308,0.010271069085809395,-0.00799853835837243,0.3267526024106996,-0.00038906701451589293,8.32273602190241,799.3200651290722,-9.40267916971988e-5,0.014434422358080356,0.5732143096940534,-0.00852489376141904,13.030689680424576,305.86594590635127,1.1578037445584148,4.968535543132211,967.3242406608116,0.020928436342335256,-0.007240982290487515,0.7589181895651914,0.009171666734488666,-0.008800260045151585,0.4967247838115465,65.46928484187802,-62.29176466697746,1124.4878166095657,3.8526681025006826,-3.8476502805393276,69.94456323978031,-0.06116356342478478,0.07404209902506258,1.9839501158866755,-0.0036895676715340345,0.009534193426780368,0.5362316329742856,-0.02378029830964079,0.025345545643693557,1.0256313122998921,-48.26238629548057,51.63103723775213,2267.584969133746,0.19669451111009303,-0.07364635360844315,6.575500601143127,0.04086905334707218,-0.04029514065730627,1.715537538286938,2.4351899517610724,-2.165259653332258,21.31986634842692,-0.009517398012149384,0.010218221222687137,0.40224817293118653,-0.008753214785759878,0.009297679998880011,0.5106603497601467,-0.014603727686368835,0.015378286306189088,0.6342599479607153,-0.022610652765649112,0.026189398419605506,0.4936952164553473,60.322998197490925,-38.273581548434244,1008.5177848439785,0.015582879360177288,-0.014536835506418041,0.45678049177511704,-0.006663880093285915,0.008865516218469774,0.3952281638560067,-0.004105472532334613,0.005515733368302944,0.35385178936700395,-0.006961023728345512,0.007783041716872766,0.38810705371445064,-0.011128833130523987,0.013835772935473162,0.35784688062385617,2.2954924752685577,-1.072944276048729,49.358846791944806,4.084206930359565,-4.082305755183346,95.76667311756265,-3.357974724117941e-5,0.01632516818589383,0.6742152187164601,-0.00024559651382962604,0.043610866590467284,5.506232104945654,0.05050199603129683,0.00012215174674051592,1.3646883973338504,0.009792137385811008,-0.002302194911785847,0.49729610824110476,0.00779930614285957,-0.007407565233741487,0.5228070520671785,42.81656688865704,-42.816496184428644,1818.2662255001637,0.012469863573320998,6.4900304859284795e-6,0.5099720155854325,0.0156967945522711,-0.0037678594761897926,0.8411893394723862,0.005617809442816009,-0.0052127448225731555,0.45075398571628433,46.41678578346906,-0.000656982937616978,2590.560975302919,0.21962724110853304,-0.0701194908657198,9.560505078045681,0.00976308100785723,-0.009331614386571043,0.6658371015844371,177.59968133575669,-134.5953957137008,5402.903621038324,0.015047525999577226,-0.014526946674330429,0.7213124343822372,-7.005842954631227,14.322988026247808,364.74161225157394
