Voll,Demand_Segment,Cost_of_Demand_Curtailment_per_Tonne,Max_Demand_Curtailment,Rep_Periods,Timesteps_per_Rep_Period,Sub_Weights,Time_Index,Load_H2_tonne_per_hr_z1,Load_H2_tonne_per_hr_z2,Load_H2_tonne_per_hr_z3,Load_H2_tonne_per_hr_z4,Load_H2_tonne_per_hr_z5,Load_H2_tonne_per_hr_z6,Load_H2_tonne_per_hr_z7,Load_H2_tonne_per_hr_z8,Load_H2_tonne_per_hr_z9,Load_H2_tonne_per_hr_z10
,,,,,,,1584,10,10,10,10,10,10,10,10,10,10
,,,,,,,1585,10,10,10,10,10,10,10,10,10,10
,,,,,,,1586,10,10,10,10,10,10,10,10,10,10
,,,,,,,1587,10,10,10,10,10,10,10,10,10,10
,,,,,,,1588,10,10,10,10,10,10,10,10,10,10
,,,,,,,1589,10,10,10,10,10,10,10,10,10,10
,,,,,,,1590,10,10,10,10,10,10,10,10,10,10
,,,,,,,1591,10,10,10,10,10,10,10,10,10,10
,,,,,,,1592,10,10,10,10,10,10,10,10,10,10
,,,,,,,1593,10,10,10,10,10,10,10,10,10,10
,,,,,,,1594,10,10,10,10,10,10,10,10,10,10
,,,,,,,1595,10,10,10,10,10,10,10,10,10,10
,,,,,,,1596,10,10,10,10,10,10,10,10,10,10
,,,,,,,1597,10,10,10,10,10,10,10,10,10,10
,,,,,,,1598,10,10,10,10,10,10,10,10,10,10
,,,,,,,1599,10,10,10,10,10,10,10,10,10,10
,,,,,,,1600,10,10,10,10,10,10,10,10,10,10
,,,,,,,1601,10,10,10,10,10,10,10,10,10,10
,,,,,,,1602,10,10,10,10,10,10,10,10,10,10
,,,,,,,1603,10,10,10,10,10,10,10,10,10,10
,,,,,,,1604,10,10,10,10,10,10,10,10,10,10
,,,,,,,1605,10,10,10,10,10,10,10,10,10,10
,,,,,,,1606,10,10,10,10,10,10,10,10,10,10
,,,,,,,1607,10,10,10,10,10,10,10,10,10,10
,,,,,,,1608,10,10,10,10,10,10,10,10,10,10
,,,,,,,1609,10,10,10,10,10,10,10,10,10,10
,,,,,,,1610,10,10,10,10,10,10,10,10,10,10
,,,,,,,1611,10,10,10,10,10,10,10,10,10,10
,,,,,,,1612,10,10,10,10,10,10,10,10,10,10
,,,,,,,1613,10,10,10,10,10,10,10,10,10,10
,,,,,,,1614,10,10,10,10,10,10,10,10,10,10
,,,,,,,1615,10,10,10,10,10,10,10,10,10,10
,,,,,,,1616,10,10,10,10,10,10,10,10,10,10
,,,,,,,1617,10,10,10,10,10,10,10,10,10,10
,,,,,,,1618,10,10,10,10,10,10,10,10,10,10
,,,,,,,1619,10,10,10,10,10,10,10,10,10,10
,,,,,,,1620,10,10,10,10,10,10,10,10,10,10
,,,,,,,1621,10,10,10,10,10,10,10,10,10,10
,,,,,,,1622,10,10,10,10,10,10,10,10,10,10
,,,,,,,1623,10,10,10,10,10,10,10,10,10,10
,,,,,,,1624,10,10,10,10,10,10,10,10,10,10
,,,,,,,1625,10,10,10,10,10,10,10,10,10,10
,,,,,,,1626,10,10,10,10,10,10,10,10,10,10
,,,,,,,1627,10,10,10,10,10,10,10,10,10,10
,,,,,,,1628,10,10,10,10,10,10,10,10,10,10
,,,,,,,1629,10,10,10,10,10,10,10,10,10,10
,,,,,,,1630,10,10,10,10,10,10,10,10,10,10
,,,,,,,1631,10,10,10,10,10,10,10,10,10,10
,,,,,,,1632,10,10,10,10,10,10,10,10,10,10
,,,,,,,1633,10,10,10,10,10,10,10,10,10,10
,,,,,,,1634,10,10,10,10,10,10,10,10,10,10
,,,,,,,1635,10,10,10,10,10,10,10,10,10,10
,,,,,,,1636,10,10,10,10,10,10,10,10,10,10
,,,,,,,1637,10,10,10,10,10,10,10,10,10,10
,,,,,,,1638,10,10,10,10,10,10,10,10,10,10
,,,,,,,1639,10,10,10,10,10,10,10,10,10,10
,,,,,,,1640,10,10,10,10,10,10,10,10,10,10
,,,,,,,1641,10,10,10,10,10,10,10,10,10,10
,,,,,,,1642,10,10,10,10,10,10,10,10,10,10
,,,,,,,1643,10,10,10,10,10,10,10,10,10,10
,,,,,,,1644,10,10,10,10,10,10,10,10,10,10
,,,,,,,1645,10,10,10,10,10,10,10,10,10,10
,,,,,,,1646,10,10,10,10,10,10,10,10,10,10
,,,,,,,1647,10,10,10,10,10,10,10,10,10,10
,,,,,,,1648,10,10,10,10,10,10,10,10,10,10
,,,,,,,1649,10,10,10,10,10,10,10,10,10,10
,,,,,,,1650,10,10,10,10,10,10,10,10,10,10
,,,,,,,1651,10,10,10,10,10,10,10,10,10,10
,,,,,,,1652,10,10,10,10,10,10,10,10,10,10
,,,,,,,1653,10,10,10,10,10,10,10,10,10,10
,,,,,,,1654,10,10,10,10,10,10,10,10,10,10
,,,,,,,1655,10,10,10,10,10,10,10,10,10,10
,,,,,,,1656,10,10,10,10,10,10,10,10,10,10
,,,,,,,1657,10,10,10,10,10,10,10,10,10,10
,,,,,,,1658,10,10,10,10,10,10,10,10,10,10
,,,,,,,1659,10,10,10,10,10,10,10,10,10,10
,,,,,,,1660,10,10,10,10,10,10,10,10,10,10
,,,,,,,1661,10,10,10,10,10,10,10,10,10,10
,,,,,,,1662,10,10,10,10,10,10,10,10,10,10
,,,,,,,1663,10,10,10,10,10,10,10,10,10,10
,,,,,,,1664,10,10,10,10,10,10,10,10,10,10
,,,,,,,1665,10,10,10,10,10,10,10,10,10,10
,,,,,,,1666,10,10,10,10,10,10,10,10,10,10
,,,,,,,1667,10,10,10,10,10,10,10,10,10,10
,,,,,,,1668,10,10,10,10,10,10,10,10,10,10
,,,,,,,1669,10,10,10,10,10,10,10,10,10,10
,,,,,,,1670,10,10,10,10,10,10,10,10,10,10
,,,,,,,1671,10,10,10,10,10,10,10,10,10,10
,,,,,,,1672,10,10,10,10,10,10,10,10,10,10
,,,,,,,1673,10,10,10,10,10,10,10,10,10,10
,,,,,,,1674,10,10,10,10,10,10,10,10,10,10
,,,,,,,1675,10,10,10,10,10,10,10,10,10,10
,,,,,,,1676,10,10,10,10,10,10,10,10,10,10
,,,,,,,1677,10,10,10,10,10,10,10,10,10,10
,,,,,,,1678,10,10,10,10,10,10,10,10,10,10
,,,,,,,1679,10,10,10,10,10,10,10,10,10,10
,,,,,,,1680,10,10,10,10,10,10,10,10,10,10
,,,,,,,1681,10,10,10,10,10,10,10,10,10,10
,,,,,,,1682,10,10,10,10,10,10,10,10,10,10
,,,,,,,1683,10,10,10,10,10,10,10,10,10,10
,,,,,,,1684,10,10,10,10,10,10,10,10,10,10
,,,,,,,1685,10,10,10,10,10,10,10,10,10,10
,,,,,,,1686,10,10,10,10,10,10,10,10,10,10
,,,,,,,1687,10,10,10,10,10,10,10,10,10,10
,,,,,,,1688,10,10,10,10,10,10,10,10,10,10
,,,,,,,1689,10,10,10,10,10,10,10,10,10,10
,,,,,,,1690,10,10,10,10,10,10,10,10,10,10
,,,,,,,1691,10,10,10,10,10,10,10,10,10,10
,,,,,,,1692,10,10,10,10,10,10,10,10,10,10
,,,,,,,1693,10,10,10,10,10,10,10,10,10,10
,,,,,,,1694,10,10,10,10,10,10,10,10,10,10
,,,,,,,1695,10,10,10,10,10,10,10,10,10,10
,,,,,,,1696,10,10,10,10,10,10,10,10,10,10
,,,,,,,1697,10,10,10,10,10,10,10,10,10,10
,,,,,,,1698,10,10,10,10,10,10,10,10,10,10
,,,,,,,1699,10,10,10,10,10,10,10,10,10,10
,,,,,,,1700,10,10,10,10,10,10,10,10,10,10
,,,,,,,1701,10,10,10,10,10,10,10,10,10,10
,,,,,,,1702,10,10,10,10,10,10,10,10,10,10
,,,,,,,1703,10,10,10,10,10,10,10,10,10,10
,,,,,,,1704,10,10,10,10,10,10,10,10,10,10
,,,,,,,1705,10,10,10,10,10,10,10,10,10,10
,,,,,,,1706,10,10,10,10,10,10,10,10,10,10
,,,,,,,1707,10,10,10,10,10,10,10,10,10,10
,,,,,,,1708,10,10,10,10,10,10,10,10,10,10
,,,,,,,1709,10,10,10,10,10,10,10,10,10,10
,,,,,,,1710,10,10,10,10,10,10,10,10,10,10
,,,,,,,1711,10,10,10,10,10,10,10,10,10,10
,,,,,,,1712,10,10,10,10,10,10,10,10,10,10
,,,,,,,1713,10,10,10,10,10,10,10,10,10,10
,,,,,,,1714,10,10,10,10,10,10,10,10,10,10
,,,,,,,1715,10,10,10,10,10,10,10,10,10,10
,,,,,,,1716,10,10,10,10,10,10,10,10,10,10
,,,,,,,1717,10,10,10,10,10,10,10,10,10,10
,,,,,,,1718,10,10,10,10,10,10,10,10,10,10
,,,,,,,1719,10,10,10,10,10,10,10,10,10,10
,,,,,,,1720,10,10,10,10,10,10,10,10,10,10
,,,,,,,1721,10,10,10,10,10,10,10,10,10,10
,,,,,,,1722,10,10,10,10,10,10,10,10,10,10
,,,,,,,1723,10,10,10,10,10,10,10,10,10,10
,,,,,,,1724,10,10,10,10,10,10,10,10,10,10
,,,,,,,1725,10,10,10,10,10,10,10,10,10,10
,,,,,,,1726,10,10,10,10,10,10,10,10,10,10
,,,,,,,1727,10,10,10,10,10,10,10,10,10,10
,,,,,,,1728,10,10,10,10,10,10,10,10,10,10
,,,,,,,1729,10,10,10,10,10,10,10,10,10,10
,,,,,,,1730,10,10,10,10,10,10,10,10,10,10
,,,,,,,1731,10,10,10,10,10,10,10,10,10,10
,,,,,,,1732,10,10,10,10,10,10,10,10,10,10
,,,,,,,1733,10,10,10,10,10,10,10,10,10,10
,,,,,,,1734,10,10,10,10,10,10,10,10,10,10
,,,,,,,1735,10,10,10,10,10,10,10,10,10,10
,,,,,,,1736,10,10,10,10,10,10,10,10,10,10
,,,,,,,1737,10,10,10,10,10,10,10,10,10,10
,,,,,,,1738,10,10,10,10,10,10,10,10,10,10
,,,,,,,1739,10,10,10,10,10,10,10,10,10,10
,,,,,,,1740,10,10,10,10,10,10,10,10,10,10
,,,,,,,1741,10,10,10,10,10,10,10,10,10,10
,,,,,,,1742,10,10,10,10,10,10,10,10,10,10
,,,,,,,1743,10,10,10,10,10,10,10,10,10,10
,,,,,,,1744,10,10,10,10,10,10,10,10,10,10
,,,,,,,1745,10,10,10,10,10,10,10,10,10,10
,,,,,,,1746,10,10,10,10,10,10,10,10,10,10
,,,,,,,1747,10,10,10,10,10,10,10,10,10,10
,,,,,,,1748,10,10,10,10,10,10,10,10,10,10
,,,,,,,1749,10,10,10,10,10,10,10,10,10,10
,,,,,,,1750,10,10,10,10,10,10,10,10,10,10
,,,,,,,1751,10,10,10,10,10,10,10,10,10,10
,,,,,,,1752,10,10,10,10,10,10,10,10,10,10
,,,,,,,1753,10,10,10,10,10,10,10,10,10,10
,,,,,,,1754,10,10,10,10,10,10,10,10,10,10
,,,,,,,1755,10,10,10,10,10,10,10,10,10,10
,,,,,,,1756,10,10,10,10,10,10,10,10,10,10
,,,,,,,1757,10,10,10,10,10,10,10,10,10,10
,,,,,,,1758,10,10,10,10,10,10,10,10,10,10
,,,,,,,1759,10,10,10,10,10,10,10,10,10,10
,,,,,,,1760,10,10,10,10,10,10,10,10,10,10
,,,,,,,1761,10,10,10,10,10,10,10,10,10,10
,,,,,,,1762,10,10,10,10,10,10,10,10,10,10
,,,,,,,1763,10,10,10,10,10,10,10,10,10,10
,,,,,,,1764,10,10,10,10,10,10,10,10,10,10
,,,,,,,1765,10,10,10,10,10,10,10,10,10,10
,,,,,,,1766,10,10,10,10,10,10,10,10,10,10
,,,,,,,1767,10,10,10,10,10,10,10,10,10,10
,,,,,,,1768,10,10,10,10,10,10,10,10,10,10
,,,,,,,1769,10,10,10,10,10,10,10,10,10,10
,,,,,,,1770,10,10,10,10,10,10,10,10,10,10
,,,,,,,1771,10,10,10,10,10,10,10,10,10,10
,,,,,,,1772,10,10,10,10,10,10,10,10,10,10
,,,,,,,1773,10,10,10,10,10,10,10,10,10,10
,,,,,,,1774,10,10,10,10,10,10,10,10,10,10
,,,,,,,1775,10,10,10,10,10,10,10,10,10,10
,,,,,,,1776,10,10,10,10,10,10,10,10,10,10
,,,,,,,1777,10,10,10,10,10,10,10,10,10,10
,,,,,,,1778,10,10,10,10,10,10,10,10,10,10
,,,,,,,1779,10,10,10,10,10,10,10,10,10,10
,,,,,,,1780,10,10,10,10,10,10,10,10,10,10
,,,,,,,1781,10,10,10,10,10,10,10,10,10,10
,,,,,,,1782,10,10,10,10,10,10,10,10,10,10
,,,,,,,1783,10,10,10,10,10,10,10,10,10,10
,,,,,,,1784,10,10,10,10,10,10,10,10,10,10
,,,,,,,1785,10,10,10,10,10,10,10,10,10,10
,,,,,,,1786,10,10,10,10,10,10,10,10,10,10
,,,,,,,1787,10,10,10,10,10,10,10,10,10,10
,,,,,,,1788,10,10,10,10,10,10,10,10,10,10
,,,,,,,1789,10,10,10,10,10,10,10,10,10,10
,,,,,,,1790,10,10,10,10,10,10,10,10,10,10
,,,,,,,1791,10,10,10,10,10,10,10,10,10,10
,,,,,,,1792,10,10,10,10,10,10,10,10,10,10
,,,,,,,1793,10,10,10,10,10,10,10,10,10,10
,,,,,,,1794,10,10,10,10,10,10,10,10,10,10
,,,,,,,1795,10,10,10,10,10,10,10,10,10,10
,,,,,,,1796,10,10,10,10,10,10,10,10,10,10
,,,,,,,1797,10,10,10,10,10,10,10,10,10,10
,,,,,,,1798,10,10,10,10,10,10,10,10,10,10
,,,,,,,1799,10,10,10,10,10,10,10,10,10,10
,,,,,,,1800,10,10,10,10,10,10,10,10,10,10
,,,,,,,1801,10,10,10,10,10,10,10,10,10,10
,,,,,,,1802,10,10,10,10,10,10,10,10,10,10
,,,,,,,1803,10,10,10,10,10,10,10,10,10,10
,,,,,,,1804,10,10,10,10,10,10,10,10,10,10
,,,,,,,1805,10,10,10,10,10,10,10,10,10,10
,,,,,,,1806,10,10,10,10,10,10,10,10,10,10
,,,,,,,1807,10,10,10,10,10,10,10,10,10,10
,,,,,,,1808,10,10,10,10,10,10,10,10,10,10
,,,,,,,1809,10,10,10,10,10,10,10,10,10,10
,,,,,,,1810,10,10,10,10,10,10,10,10,10,10
,,,,,,,1811,10,10,10,10,10,10,10,10,10,10
,,,,,,,1812,10,10,10,10,10,10,10,10,10,10
,,,,,,,1813,10,10,10,10,10,10,10,10,10,10
,,,,,,,1814,10,10,10,10,10,10,10,10,10,10
,,,,,,,1815,10,10,10,10,10,10,10,10,10,10
,,,,,,,1816,10,10,10,10,10,10,10,10,10,10
,,,,,,,1817,10,10,10,10,10,10,10,10,10,10
,,,,,,,1818,10,10,10,10,10,10,10,10,10,10
,,,,,,,1819,10,10,10,10,10,10,10,10,10,10
,,,,,,,1820,10,10,10,10,10,10,10,10,10,10
,,,,,,,1821,10,10,10,10,10,10,10,10,10,10
,,,,,,,1822,10,10,10,10,10,10,10,10,10,10
,,,,,,,1823,10,10,10,10,10,10,10,10,10,10
,,,,,,,1824,10,10,10,10,10,10,10,10,10,10
,,,,,,,1825,10,10,10,10,10,10,10,10,10,10
,,,,,,,1826,10,10,10,10,10,10,10,10,10,10
,,,,,,,1827,10,10,10,10,10,10,10,10,10,10
,,,,,,,1828,10,10,10,10,10,10,10,10,10,10
,,,,,,,1829,10,10,10,10,10,10,10,10,10,10
,,,,,,,1830,10,10,10,10,10,10,10,10,10,10
,,,,,,,1831,10,10,10,10,10,10,10,10,10,10
,,,,,,,1832,10,10,10,10,10,10,10,10,10,10
,,,,,,,1833,10,10,10,10,10,10,10,10,10,10
,,,,,,,1834,10,10,10,10,10,10,10,10,10,10
,,,,,,,1835,10,10,10,10,10,10,10,10,10,10
,,,,,,,1836,10,10,10,10,10,10,10,10,10,10
,,,,,,,1837,10,10,10,10,10,10,10,10,10,10
,,,,,,,1838,10,10,10,10,10,10,10,10,10,10
,,,,,,,1839,10,10,10,10,10,10,10,10,10,10
,,,,,,,1840,10,10,10,10,10,10,10,10,10,10
,,,,,,,1841,10,10,10,10,10,10,10,10,10,10
,,,,,,,1842,10,10,10,10,10,10,10,10,10,10
,,,,,,,1843,10,10,10,10,10,10,10,10,10,10
,,,,,,,1844,10,10,10,10,10,10,10,10,10,10
,,,,,,,1845,10,10,10,10,10,10,10,10,10,10
,,,,,,,1846,10,10,10,10,10,10,10,10,10,10
,,,,,,,1847,10,10,10,10,10,10,10,10,10,10
,,,,,,,1848,10,10,10,10,10,10,10,10,10,10
,,,,,,,1849,10,10,10,10,10,10,10,10,10,10
,,,,,,,1850,10,10,10,10,10,10,10,10,10,10
,,,,,,,1851,10,10,10,10,10,10,10,10,10,10
,,,,,,,1852,10,10,10,10,10,10,10,10,10,10
,,,,,,,1853,10,10,10,10,10,10,10,10,10,10
,,,,,,,1854,10,10,10,10,10,10,10,10,10,10
,,,,,,,1855,10,10,10,10,10,10,10,10,10,10
,,,,,,,1856,10,10,10,10,10,10,10,10,10,10
,,,,,,,1857,10,10,10,10,10,10,10,10,10,10
,,,,,,,1858,10,10,10,10,10,10,10,10,10,10
,,,,,,,1859,10,10,10,10,10,10,10,10,10,10
,,,,,,,1860,10,10,10,10,10,10,10,10,10,10
,,,,,,,1861,10,10,10,10,10,10,10,10,10,10
,,,,,,,1862,10,10,10,10,10,10,10,10,10,10
,,,,,,,1863,10,10,10,10,10,10,10,10,10,10
,,,,,,,1864,10,10,10,10,10,10,10,10,10,10
,,,,,,,1865,10,10,10,10,10,10,10,10,10,10
,,,,,,,1866,10,10,10,10,10,10,10,10,10,10
,,,,,,,1867,10,10,10,10,10,10,10,10,10,10
,,,,,,,1868,10,10,10,10,10,10,10,10,10,10
,,,,,,,1869,10,10,10,10,10,10,10,10,10,10
,,,,,,,1870,10,10,10,10,10,10,10,10,10,10
,,,,,,,1871,10,10,10,10,10,10,10,10,10,10
,,,,,,,1872,10,10,10,10,10,10,10,10,10,10
,,,,,,,1873,10,10,10,10,10,10,10,10,10,10
,,,,,,,1874,10,10,10,10,10,10,10,10,10,10
,,,,,,,1875,10,10,10,10,10,10,10,10,10,10
,,,,,,,1876,10,10,10,10,10,10,10,10,10,10
,,,,,,,1877,10,10,10,10,10,10,10,10,10,10
,,,,,,,1878,10,10,10,10,10,10,10,10,10,10
,,,,,,,1879,10,10,10,10,10,10,10,10,10,10
,,,,,,,1880,10,10,10,10,10,10,10,10,10,10
,,,,,,,1881,10,10,10,10,10,10,10,10,10,10
,,,,,,,1882,10,10,10,10,10,10,10,10,10,10
,,,,,,,1883,10,10,10,10,10,10,10,10,10,10
,,,,,,,1884,10,10,10,10,10,10,10,10,10,10
,,,,,,,1885,10,10,10,10,10,10,10,10,10,10
,,,,,,,1886,10,10,10,10,10,10,10,10,10,10
,,,,,,,1887,10,10,10,10,10,10,10,10,10,10
,,,,,,,1888,10,10,10,10,10,10,10,10,10,10
,,,,,,,1889,10,10,10,10,10,10,10,10,10,10
,,,,,,,1890,10,10,10,10,10,10,10,10,10,10
,,,,,,,1891,10,10,10,10,10,10,10,10,10,10
,,,,,,,1892,10,10,10,10,10,10,10,10,10,10
,,,,,,,1893,10,10,10,10,10,10,10,10,10,10
,,,,,,,1894,10,10,10,10,10,10,10,10,10,10
,,,,,,,1895,10,10,10,10,10,10,10,10,10,10
,,,,,,,1896,10,10,10,10,10,10,10,10,10,10
,,,,,,,1897,10,10,10,10,10,10,10,10,10,10
,,,,,,,1898,10,10,10,10,10,10,10,10,10,10
,,,,,,,1899,10,10,10,10,10,10,10,10,10,10
,,,,,,,1900,10,10,10,10,10,10,10,10,10,10
,,,,,,,1901,10,10,10,10,10,10,10,10,10,10
,,,,,,,1902,10,10,10,10,10,10,10,10,10,10
,,,,,,,1903,10,10,10,10,10,10,10,10,10,10
,,,,,,,1904,10,10,10,10,10,10,10,10,10,10
,,,,,,,1905,10,10,10,10,10,10,10,10,10,10
,,,,,,,1906,10,10,10,10,10,10,10,10,10,10
,,,,,,,1907,10,10,10,10,10,10,10,10,10,10
,,,,,,,1908,10,10,10,10,10,10,10,10,10,10
,,,,,,,1909,10,10,10,10,10,10,10,10,10,10
,,,,,,,1910,10,10,10,10,10,10,10,10,10,10
,,,,,,,1911,10,10,10,10,10,10,10,10,10,10
,,,,,,,1912,10,10,10,10,10,10,10,10,10,10
,,,,,,,1913,10,10,10,10,10,10,10,10,10,10
,,,,,,,1914,10,10,10,10,10,10,10,10,10,10
,,,,,,,1915,10,10,10,10,10,10,10,10,10,10
,,,,,,,1916,10,10,10,10,10,10,10,10,10,10
,,,,,,,1917,10,10,10,10,10,10,10,10,10,10
,,,,,,,1918,10,10,10,10,10,10,10,10,10,10
,,,,,,,1919,10,10,10,10,10,10,10,10,10,10
,,,,,,,1920,10,10,10,10,10,10,10,10,10,10
,,,,,,,1921,10,10,10,10,10,10,10,10,10,10
,,,,,,,1922,10,10,10,10,10,10,10,10,10,10
,,,,,,,1923,10,10,10,10,10,10,10,10,10,10
,,,,,,,1924,10,10,10,10,10,10,10,10,10,10
,,,,,,,1925,10,10,10,10,10,10,10,10,10,10
,,,,,,,1926,10,10,10,10,10,10,10,10,10,10
,,,,,,,1927,10,10,10,10,10,10,10,10,10,10
,,,,,,,1928,10,10,10,10,10,10,10,10,10,10
,,,,,,,1929,10,10,10,10,10,10,10,10,10,10
,,,,,,,1930,10,10,10,10,10,10,10,10,10,10
,,,,,,,1931,10,10,10,10,10,10,10,10,10,10
,,,,,,,1932,10,10,10,10,10,10,10,10,10,10
,,,,,,,1933,10,10,10,10,10,10,10,10,10,10
,,,,,,,1934,10,10,10,10,10,10,10,10,10,10
,,,,,,,1935,10,10,10,10,10,10,10,10,10,10
,,,,,,,1936,10,10,10,10,10,10,10,10,10,10
,,,,,,,1937,10,10,10,10,10,10,10,10,10,10
,,,,,,,1938,10,10,10,10,10,10,10,10,10,10
,,,,,,,1939,10,10,10,10,10,10,10,10,10,10
,,,,,,,1940,10,10,10,10,10,10,10,10,10,10
,,,,,,,1941,10,10,10,10,10,10,10,10,10,10
,,,,,,,1942,10,10,10,10,10,10,10,10,10,10
,,,,,,,1943,10,10,10,10,10,10,10,10,10,10
,,,,,,,1944,10,10,10,10,10,10,10,10,10,10
,,,,,,,1945,10,10,10,10,10,10,10,10,10,10
,,,,,,,1946,10,10,10,10,10,10,10,10,10,10
,,,,,,,1947,10,10,10,10,10,10,10,10,10,10
,,,,,,,1948,10,10,10,10,10,10,10,10,10,10
,,,,,,,1949,10,10,10,10,10,10,10,10,10,10
,,,,,,,1950,10,10,10,10,10,10,10,10,10,10
,,,,,,,1951,10,10,10,10,10,10,10,10,10,10
,,,,,,,1952,10,10,10,10,10,10,10,10,10,10
,,,,,,,1953,10,10,10,10,10,10,10,10,10,10
,,,,,,,1954,10,10,10,10,10,10,10,10,10,10
,,,,,,,1955,10,10,10,10,10,10,10,10,10,10
,,,,,,,1956,10,10,10,10,10,10,10,10,10,10
,,,,,,,1957,10,10,10,10,10,10,10,10,10,10
,,,,,,,1958,10,10,10,10,10,10,10,10,10,10
,,,,,,,1959,10,10,10,10,10,10,10,10,10,10
,,,,,,,1960,10,10,10,10,10,10,10,10,10,10
,,,,,,,1961,10,10,10,10,10,10,10,10,10,10
,,,,,,,1962,10,10,10,10,10,10,10,10,10,10
,,,,,,,1963,10,10,10,10,10,10,10,10,10,10
,,,,,,,1964,10,10,10,10,10,10,10,10,10,10
,,,,,,,1965,10,10,10,10,10,10,10,10,10,10
,,,,,,,1966,10,10,10,10,10,10,10,10,10,10
,,,,,,,1967,10,10,10,10,10,10,10,10,10,10
,,,,,,,1968,10,10,10,10,10,10,10,10,10,10
,,,,,,,1969,10,10,10,10,10,10,10,10,10,10
,,,,,,,1970,10,10,10,10,10,10,10,10,10,10
,,,,,,,1971,10,10,10,10,10,10,10,10,10,10
,,,,,,,1972,10,10,10,10,10,10,10,10,10,10
,,,,,,,1973,10,10,10,10,10,10,10,10,10,10
,,,,,,,1974,10,10,10,10,10,10,10,10,10,10
,,,,,,,1975,10,10,10,10,10,10,10,10,10,10
,,,,,,,1976,10,10,10,10,10,10,10,10,10,10
,,,,,,,1977,10,10,10,10,10,10,10,10,10,10
,,,,,,,1978,10,10,10,10,10,10,10,10,10,10
,,,,,,,1979,10,10,10,10,10,10,10,10,10,10
,,,,,,,1980,10,10,10,10,10,10,10,10,10,10
,,,,,,,1981,10,10,10,10,10,10,10,10,10,10
,,,,,,,1982,10,10,10,10,10,10,10,10,10,10
,,,,,,,1983,10,10,10,10,10,10,10,10,10,10
,,,,,,,1984,10,10,10,10,10,10,10,10,10,10
,,,,,,,1985,10,10,10,10,10,10,10,10,10,10
,,,,,,,1986,10,10,10,10,10,10,10,10,10,10
,,,,,,,1987,10,10,10,10,10,10,10,10,10,10
,,,,,,,1988,10,10,10,10,10,10,10,10,10,10
,,,,,,,1989,10,10,10,10,10,10,10,10,10,10
,,,,,,,1990,10,10,10,10,10,10,10,10,10,10
,,,,,,,1991,10,10,10,10,10,10,10,10,10,10
,,,,,,,1992,10,10,10,10,10,10,10,10,10,10
,,,,,,,1993,10,10,10,10,10,10,10,10,10,10
,,,,,,,1994,10,10,10,10,10,10,10,10,10,10
,,,,,,,1995,10,10,10,10,10,10,10,10,10,10
,,,,,,,1996,10,10,10,10,10,10,10,10,10,10
,,,,,,,1997,10,10,10,10,10,10,10,10,10,10
,,,,,,,1998,10,10,10,10,10,10,10,10,10,10
,,,,,,,1999,10,10,10,10,10,10,10,10,10,10
,,,,,,,2000,10,10,10,10,10,10,10,10,10,10
,,,,,,,2001,10,10,10,10,10,10,10,10,10,10
,,,,,,,2002,10,10,10,10,10,10,10,10,10,10
,,,,,,,2003,10,10,10,10,10,10,10,10,10,10
,,,,,,,2004,10,10,10,10,10,10,10,10,10,10
,,,,,,,2005,10,10,10,10,10,10,10,10,10,10
,,,,,,,2006,10,10,10,10,10,10,10,10,10,10
,,,,,,,2007,10,10,10,10,10,10,10,10,10,10
,,,,,,,2008,10,10,10,10,10,10,10,10,10,10
,,,,,,,2009,10,10,10,10,10,10,10,10,10,10
,,,,,,,2010,10,10,10,10,10,10,10,10,10,10
,,,,,,,2011,10,10,10,10,10,10,10,10,10,10
,,,,,,,2012,10,10,10,10,10,10,10,10,10,10
,,,,,,,2013,10,10,10,10,10,10,10,10,10,10
,,,,,,,2014,10,10,10,10,10,10,10,10,10,10
,,,,,,,2015,10,10,10,10,10,10,10,10,10,10
,,,,,,,2016,10,10,10,10,10,10,10,10,10,10
,,,,,,,2017,10,10,10,10,10,10,10,10,10,10
,,,,,,,2018,10,10,10,10,10,10,10,10,10,10
,,,,,,,2019,10,10,10,10,10,10,10,10,10,10
,,,,,,,2020,10,10,10,10,10,10,10,10,10,10
,,,,,,,2021,10,10,10,10,10,10,10,10,10,10
,,,,,,,2022,10,10,10,10,10,10,10,10,10,10
,,,,,,,2023,10,10,10,10,10,10,10,10,10,10
,,,,,,,2024,10,10,10,10,10,10,10,10,10,10
,,,,,,,2025,10,10,10,10,10,10,10,10,10,10
,,,,,,,2026,10,10,10,10,10,10,10,10,10,10
,,,,,,,2027,10,10,10,10,10,10,10,10,10,10
,,,,,,,2028,10,10,10,10,10,10,10,10,10,10
,,,,,,,2029,10,10,10,10,10,10,10,10,10,10
,,,,,,,2030,10,10,10,10,10,10,10,10,10,10
,,,,,,,2031,10,10,10,10,10,10,10,10,10,10
,,,,,,,2032,10,10,10,10,10,10,10,10,10,10
,,,,,,,2033,10,10,10,10,10,10,10,10,10,10
,,,,,,,2034,10,10,10,10,10,10,10,10,10,10
,,,,,,,2035,10,10,10,10,10,10,10,10,10,10
,,,,,,,2036,10,10,10,10,10,10,10,10,10,10
,,,,,,,2037,10,10,10,10,10,10,10,10,10,10
,,,,,,,2038,10,10,10,10,10,10,10,10,10,10
,,,,,,,2039,10,10,10,10,10,10,10,10,10,10
,,,,,,,2040,10,10,10,10,10,10,10,10,10,10
