Conventional_diesel_co2_per_mmbtu,Global_conventional_diesel_price_per_mmbtu,Syn_diesel_co2_per_mmbtu,Bio_diesel_co2_per_mmbtu,Time_Index,Load_mmbtu_z1
,,,,1431,15694
,,,,1432,15694
,,,,1433,15694
,,,,1434,15694
,,,,1435,15694
,,,,1436,15694
,,,,1437,15694
,,,,1438,15694
,,,,1439,15694
,,,,1440,15694
,,,,1441,15694
,,,,1442,15694
,,,,1443,15694
,,,,1444,15694
,,,,1445,15694
,,,,1446,15694
,,,,1447,15694
,,,,1448,15694
,,,,1449,15694
,,,,1450,15694
,,,,1451,15694
,,,,1452,15694
,,,,1453,15694
,,,,1454,15694
,,,,1455,15694
,,,,1456,15694
,,,,1457,15694
,,,,1458,15694
,,,,1459,15694
,,,,1460,15694
,,,,1461,15694
,,,,1462,15694
,,,,1463,15694
,,,,1464,15694
,,,,1465,15694
,,,,1466,15694
,,,,1467,15694
,,,,1468,15694
,,,,1469,15694
,,,,1470,15694
,,,,1471,15694
,,,,1472,15694
,,,,1473,15694
,,,,1474,15694
,,,,1475,15694
,,,,1476,15694
,,,,1477,15694
,,,,1478,15694
,,,,1479,15694
,,,,1480,15694
,,,,1481,15694
,,,,1482,15694
,,,,1483,15694
,,,,1484,15694
,,,,1485,15694
,,,,1486,15694
,,,,1487,15694
,,,,1488,15694
,,,,1489,15694
,,,,1490,15694
,,,,1491,15694
,,,,1492,15694
,,,,1493,15694
,,,,1494,15694
,,,,1495,15694
,,,,1496,15694
,,,,1497,15694
,,,,1498,15694
,,,,1499,15694
,,,,1500,15694
,,,,1501,15694
,,,,1502,15694
,,,,1503,15694
,,,,1504,15694
,,,,1505,15694
,,,,1506,15694
,,,,1507,15694
,,,,1508,15694
,,,,1509,15694
,,,,1510,15694
,,,,1511,15694
,,,,1512,15694
,,,,1513,15694
,,,,1514,15694
,,,,1515,15694
,,,,1516,15694
,,,,1517,15694
,,,,1518,15694
,,,,1519,15694
,,,,1520,15694
,,,,1521,15694
,,,,1522,15694
,,,,1523,15694
,,,,1524,15694
,,,,1525,15694
,,,,1526,15694
,,,,1527,15694
,,,,1528,15694
,,,,1529,15694
,,,,1530,15694
,,,,1531,15694
,,,,1532,15694
,,,,1533,15694
,,,,1534,15694
,,,,1535,15694
,,,,1536,15694
,,,,1537,15694
,,,,1538,15694
,,,,1539,15694
,,,,1540,15694
,,,,1541,15694
,,,,1542,15694
,,,,1543,15694
,,,,1544,15694
,,,,1545,15694
,,,,1546,15694
,,,,1547,15694
,,,,1548,15694
,,,,1549,15694
,,,,1550,15694
,,,,1551,15694
,,,,1552,15694
,,,,1553,15694
,,,,1554,15694
,,,,1555,15694
,,,,1556,15694
,,,,1557,15694
,,,,1558,15694
,,,,1559,15694
,,,,1560,15694
,,,,1561,15694
,,,,1562,15694
,,,,1563,15694
,,,,1564,15694
,,,,1565,15694
,,,,1566,15694
,,,,1567,15694
,,,,1568,15694
,,,,1569,15694
,,,,1570,15694
,,,,1571,15694
,,,,1572,15694
,,,,1573,15694
,,,,1574,15694
,,,,1575,15694
,,,,1576,15694
,,,,1577,15694
,,,,1578,15694
,,,,1579,15694
,,,,1580,15694
,,,,1581,15694
,,,,1582,15694
,,,,1583,15694
,,,,1584,15694
,,,,1585,15694
,,,,1586,15694
,,,,1587,15694
,,,,1588,15694
,,,,1589,15694
,,,,1590,15694
,,,,1591,15694
,,,,1592,15694
,,,,1593,15694
,,,,1594,15694
,,,,1595,15694
,,,,1596,15694
,,,,1597,15694
,,,,1598,15694
,,,,1599,15694
,,,,1600,15694
,,,,1601,15694
,,,,1602,15694
,,,,1603,15694
,,,,1604,15694
,,,,1605,15694
,,,,1606,15694
,,,,1607,15694
,,,,1608,15694
,,,,1609,15694
,,,,1610,15694
,,,,1611,15694
,,,,1612,15694
,,,,1613,15694
,,,,1614,15694
,,,,1615,15694
,,,,1616,15694
,,,,1617,15694
,,,,1618,15694
,,,,1619,15694
,,,,1620,15694
,,,,1621,15694
,,,,1622,15694
,,,,1623,15694
,,,,1624,15694
,,,,1625,15694
,,,,1626,15694
,,,,1627,15694
,,,,1628,15694
,,,,1629,15694
,,,,1630,15694
,,,,1631,15694
,,,,1632,15694
,,,,1633,15694
,,,,1634,15694
,,,,1635,15694
,,,,1636,15694
,,,,1637,15694
,,,,1638,15694
,,,,1639,15694
,,,,1640,15694
,,,,1641,15694
,,,,1642,15694
,,,,1643,15694
,,,,1644,15694
,,,,1645,15694
,,,,1646,15694
,,,,1647,15694
,,,,1648,15694
,,,,1649,15694
,,,,1650,15694
,,,,1651,15694
,,,,1652,15694
,,,,1653,15694
,,,,1654,15694
,,,,1655,15694
,,,,1656,15694
,,,,1657,15694
,,,,1658,15694
,,,,1659,15694
,,,,1660,15694
,,,,1661,15694
,,,,1662,15694
,,,,1663,15694
,,,,1664,15694
,,,,1665,15694
,,,,1666,15694
,,,,1667,15694
,,,,1668,15694
,,,,1669,15694
,,,,1670,15694
,,,,1671,15694
,,,,1672,15694
,,,,1673,15694
,,,,1674,15694
,,,,1675,15694
,,,,1676,15694
,,,,1677,15694
,,,,1678,15694
,,,,1679,15694
,,,,1680,15694
,,,,1681,15694
,,,,1682,15694
,,,,1683,15694
,,,,1684,15694
,,,,1685,15694
,,,,1686,15694
,,,,1687,15694
,,,,1688,15694
,,,,1689,15694
,,,,1690,15694
,,,,1691,15694
,,,,1692,15694
,,,,1693,15694
,,,,1694,15694
,,,,1695,15694
,,,,1696,15694
,,,,1697,15694
,,,,1698,15694
,,,,1699,15694
,,,,1700,15694
,,,,1701,15694
,,,,1702,15694
,,,,1703,15694
,,,,1704,15694
,,,,1705,15694
,,,,1706,15694
,,,,1707,15694
,,,,1708,15694
,,,,1709,15694
,,,,1710,15694
,,,,1711,15694
,,,,1712,15694
,,,,1713,15694
,,,,1714,15694
,,,,1715,15694
,,,,1716,15694
,,,,1717,15694
,,,,1718,15694
,,,,1719,15694
,,,,1720,15694
,,,,1721,15694
,,,,1722,15694
,,,,1723,15694
,,,,1724,15694
,,,,1725,15694
,,,,1726,15694
,,,,1727,15694
,,,,1728,15694
,,,,1729,15694
,,,,1730,15694
,,,,1731,15694
,,,,1732,15694
,,,,1733,15694
,,,,1734,15694
,,,,1735,15694
,,,,1736,15694
,,,,1737,15694
,,,,1738,15694
,,,,1739,15694
,,,,1740,15694
,,,,1741,15694
,,,,1742,15694
,,,,1743,15694
,,,,1744,15694
,,,,1745,15694
,,,,1746,15694
,,,,1747,15694
,,,,1748,15694
,,,,1749,15694
,,,,1750,15694
,,,,1751,15694
,,,,1752,15694
,,,,1753,15694
,,,,1754,15694
,,,,1755,15694
,,,,1756,15694
,,,,1757,15694
,,,,1758,15694
,,,,1759,15694
,,,,1760,15694
,,,,1761,15694
,,,,1762,15694
,,,,1763,15694
,,,,1764,15694
,,,,1765,15694
,,,,1766,15694
,,,,1767,15694
,,,,1768,15694
,,,,1769,15694
,,,,1770,15694
,,,,1771,15694
,,,,1772,15694
,,,,1773,15694
,,,,1774,15694
,,,,1775,15694
,,,,1776,15694
,,,,1777,15694
,,,,1778,15694
,,,,1779,15694
,,,,1780,15694
,,,,1781,15694
,,,,1782,15694
,,,,1783,15694
,,,,1784,15694
,,,,1785,15694
,,,,1786,15694
,,,,1787,15694
,,,,1788,15694
,,,,1789,15694
,,,,1790,15694
,,,,1791,15694
,,,,1792,15694
,,,,1793,15694
,,,,1794,15694
,,,,1795,15694
,,,,1796,15694
,,,,1797,15694
,,,,1798,15694
,,,,1799,15694
,,,,1800,15694
,,,,1801,15694
,,,,1802,15694
,,,,1803,15694
,,,,1804,15694
,,,,1805,15694
,,,,1806,15694
,,,,1807,15694
,,,,1808,15694
,,,,1809,15694
,,,,1810,15694
,,,,1811,15694
,,,,1812,15694
,,,,1813,15694
,,,,1814,15694
,,,,1815,15694
,,,,1816,15694
,,,,1817,15694
,,,,1818,15694
,,,,1819,15694
,,,,1820,15694
,,,,1821,15694
,,,,1822,15694
,,,,1823,15694
,,,,1824,15694
,,,,1825,15694
,,,,1826,15694
,,,,1827,15694
,,,,1828,15694
,,,,1829,15694
,,,,1830,15694
,,,,1831,15694
,,,,1832,15694
,,,,1833,15694
,,,,1834,15694
,,,,1835,15694
,,,,1836,15694
,,,,1837,15694
,,,,1838,15694
,,,,1839,15694
,,,,1840,15694
,,,,1841,15694
,,,,1842,15694
,,,,1843,15694
,,,,1844,15694
,,,,1845,15694
,,,,1846,15694
,,,,1847,15694
,,,,1848,15694
,,,,1849,15694
,,,,1850,15694
,,,,1851,15694
,,,,1852,15694
,,,,1853,15694
,,,,1854,15694
,,,,1855,15694
,,,,1856,15694
,,,,1857,15694
,,,,1858,15694
,,,,1859,15694
,,,,1860,15694
,,,,1861,15694
,,,,1862,15694
,,,,1863,15694
,,,,1864,15694
,,,,1865,15694
,,,,1866,15694
,,,,1867,15694
,,,,1868,15694
,,,,1869,15694
,,,,1870,15694
,,,,1871,15694
,,,,1872,15694
,,,,1873,15694
,,,,1874,15694
,,,,1875,15694
,,,,1876,15694
,,,,1877,15694
,,,,1878,15694
,,,,1879,15694
,,,,1880,15694
,,,,1881,15694
,,,,1882,15694
,,,,1883,15694
,,,,1884,15694
,,,,1885,15694
,,,,1886,15694
,,,,1887,15694
,,,,1888,15694
,,,,1889,15694
,,,,1890,15694
,,,,1891,15694
,,,,1892,15694
,,,,1893,15694
,,,,1894,15694
,,,,1895,15694
,,,,1896,15694
,,,,1897,15694
,,,,1898,15694
,,,,1899,15694
,,,,1900,15694
,,,,1901,15694
,,,,1902,15694
,,,,1903,15694
,,,,1904,15694
,,,,1905,15694
,,,,1906,15694
,,,,1907,15694
,,,,1908,15694
,,,,1909,15694
,,,,1910,15694
,,,,1911,15694
,,,,1912,15694
,,,,1913,15694
,,,,1914,15694
,,,,1915,15694
,,,,1916,15694
,,,,1917,15694
,,,,1918,15694
,,,,1919,15694
,,,,1920,15694
,,,,1921,15694
,,,,1922,15694
,,,,1923,15694
,,,,1924,15694
,,,,1925,15694
,,,,1926,15694
,,,,1927,15694
,,,,1928,15694
,,,,1929,15694
,,,,1930,15694
,,,,1931,15694
,,,,1932,15694
,,,,1933,15694
,,,,1934,15694
,,,,1935,15694
,,,,1936,15694
,,,,1937,15694
,,,,1938,15694
,,,,1939,15694
,,,,1940,15694
,,,,1941,15694
,,,,1942,15694
,,,,1943,15694
,,,,1944,15694
,,,,1945,15694
,,,,1946,15694
,,,,1947,15694
,,,,1948,15694
,,,,1949,15694
,,,,1950,15694
,,,,1951,15694
,,,,1952,15694
,,,,1953,15694
,,,,1954,15694
,,,,1955,15694
,,,,1956,15694
,,,,1957,15694
,,,,1958,15694
,,,,1959,15694
,,,,1960,15694
,,,,1961,15694
,,,,1962,15694
,,,,1963,15694
,,,,1964,15694
,,,,1965,15694
,,,,1966,15694
,,,,1967,15694
,,,,1968,15694
,,,,1969,15694
,,,,1970,15694
,,,,1971,15694
,,,,1972,15694
,,,,1973,15694
,,,,1974,15694
,,,,1975,15694
,,,,1976,15694
,,,,1977,15694
,,,,1978,15694
,,,,1979,15694
,,,,1980,15694
,,,,1981,15694
,,,,1982,15694
,,,,1983,15694
,,,,1984,15694
,,,,1985,15694
,,,,1986,15694
,,,,1987,15694
,,,,1988,15694
,,,,1989,15694
,,,,1990,15694
,,,,1991,15694
,,,,1992,15694
,,,,1993,15694
,,,,1994,15694
,,,,1995,15694
,,,,1996,15694
,,,,1997,15694
,,,,1998,15694
,,,,1999,15694
,,,,2000,15694
,,,,2001,15694
,,,,2002,15694
,,,,2003,15694
,,,,2004,15694
,,,,2005,15694
,,,,2006,15694
,,,,2007,15694
,,,,2008,15694
,,,,2009,15694
,,,,2010,15694
,,,,2011,15694
,,,,2012,15694
,,,,2013,15694
,,,,2014,15694
,,,,2015,15694
,,,,2016,15694
,,,,2017,15694
,,,,2018,15694
,,,,2019,15694
,,,,2020,15694
,,,,2021,15694
,,,,2022,15694
,,,,2023,15694
,,,,2024,15694
,,,,2025,15694
,,,,2026,15694
,,,,2027,15694
,,,,2028,15694
,,,,2029,15694
,,,,2030,15694
,,,,2031,15694
,,,,2032,15694
,,,,2033,15694
,,,,2034,15694
,,,,2035,15694
,,,,2036,15694
,,,,2037,15694
,,,,2038,15694
,,,,2039,15694
,,,,2040,15694
,,,,2041,15694
,,,,2042,15694
,,,,2043,15694
,,,,2044,15694
,,,,2045,15694
,,,,2046,15694
,,,,2047,15694
,,,,2048,15694
,,,,2049,15694
,,,,2050,15694
,,,,2051,15694
,,,,2052,15694
,,,,2053,15694
,,,,2054,15694
,,,,2055,15694
,,,,2056,15694
,,,,2057,15694
,,,,2058,15694
,,,,2059,15694
,,,,2060,15694
,,,,2061,15694
,,,,2062,15694
,,,,2063,15694
,,,,2064,15694
,,,,2065,15694
,,,,2066,15694
,,,,2067,15694
,,,,2068,15694
,,,,2069,15694
,,,,2070,15694
,,,,2071,15694
,,,,2072,15694
,,,,2073,15694
,,,,2074,15694
,,,,2075,15694
,,,,2076,15694
,,,,2077,15694
,,,,2078,15694
,,,,2079,15694
,,,,2080,15694
,,,,2081,15694
,,,,2082,15694
,,,,2083,15694
,,,,2084,15694
,,,,2085,15694
,,,,2086,15694
,,,,2087,15694
,,,,2088,15694
,,,,2089,15694
,,,,2090,15694
,,,,2091,15694
,,,,2092,15694
,,,,2093,15694
,,,,2094,15694
,,,,2095,15694
,,,,2096,15694
,,,,2097,15694
,,,,2098,15694
,,,,2099,15694
,,,,2100,15694
,,,,2101,15694
,,,,2102,15694
,,,,2103,15694
,,,,2104,15694
,,,,2105,15694
,,,,2106,15694
,,,,2107,15694
,,,,2108,15694
,,,,2109,15694
,,,,2110,15694
,,,,2111,15694
,,,,2112,15694
,,,,2113,15694
,,,,2114,15694
,,,,2115,15694
,,,,2116,15694
,,,,2117,15694
,,,,2118,15694
,,,,2119,15694
,,,,2120,15694
,,,,2121,15694
,,,,2122,15694
,,,,2123,15694
,,,,2124,15694
,,,,2125,15694
,,,,2126,15694
,,,,2127,15694
,,,,2128,15694
,,,,2129,15694
,,,,2130,15694
,,,,2131,15694
,,,,2132,15694
,,,,2133,15694
,,,,2134,15694
,,,,2135,15694
,,,,2136,15694
,,,,2137,15694
,,,,2138,15694
,,,,2139,15694
,,,,2140,15694
,,,,2141,15694
,,,,2142,15694
,,,,2143,15694
,,,,2144,15694
,,,,2145,15694
,,,,2146,15694
,,,,2147,15694
,,,,2148,15694
,,,,2149,15694
,,,,2150,15694
,,,,2151,15694
,,,,2152,15694
,,,,2153,15694
,,,,2154,15694
,,,,2155,15694
,,,,2156,15694
,,,,2157,15694
,,,,2158,15694
,,,,2159,15694
,,,,2160,15694
,,,,2161,15694
,,,,2162,15694
,,,,2163,15694
,,,,2164,15694
,,,,2165,15694
,,,,2166,15694
,,,,2167,15694
,,,,2168,15694
,,,,2169,15694
,,,,2170,15694
,,,,2171,15694
,,,,2172,15694
,,,,2173,15694
,,,,2174,15694
,,,,2175,15694
,,,,2176,15694
,,,,2177,15694
,,,,2178,15694
,,,,2179,15694
,,,,2180,15694
,,,,2181,15694
,,,,2182,15694
,,,,2183,15694
,,,,2184,15694
,,,,2185,15694
,,,,2186,15694
,,,,2187,15694
,,,,2188,15694
,,,,2189,15694
,,,,2190,15694
,,,,2191,15694
,,,,2192,15694
,,,,2193,15694
,,,,2194,15694
,,,,2195,15694
,,,,2196,15694
,,,,2197,15694
,,,,2198,15694
,,,,2199,15694
,,,,2200,15694
,,,,2201,15694
,,,,2202,15694
,,,,2203,15694
,,,,2204,15694
,,,,2205,15694
,,,,2206,15694
,,,,2207,15694
,,,,2208,15694
,,,,2209,15694
,,,,2210,15694
,,,,2211,15694
,,,,2212,15694
,,,,2213,15694
,,,,2214,15694
,,,,2215,15694
,,,,2216,15694
,,,,2217,15694
,,,,2218,15694
,,,,2219,15694
,,,,2220,15694
,,,,2221,15694
,,,,2222,15694
,,,,2223,15694
,,,,2224,15694
,,,,2225,15694
,,,,2226,15694
,,,,2227,15694
,,,,2228,15694
,,,,2229,15694
,,,,2230,15694
,,,,2231,15694
,,,,2232,15694
,,,,2233,15694
,,,,2234,15694
,,,,2235,15694
,,,,2236,15694
,,,,2237,15694
,,,,2238,15694
,,,,2239,15694
,,,,2240,15694
,,,,2241,15694
,,,,2242,15694
,,,,2243,15694
,,,,2244,15694
,,,,2245,15694
,,,,2246,15694
,,,,2247,15694
,,,,2248,15694
,,,,2249,15694
,,,,2250,15694
,,,,2251,15694
,,,,2252,15694
,,,,2253,15694
,,,,2254,15694
,,,,2255,15694
,,,,2256,15694
,,,,2257,15694
,,,,2258,15694
,,,,2259,15694
,,,,2260,15694
,,,,2261,15694
,,,,2262,15694
,,,,2263,15694
,,,,2264,15694
,,,,2265,15694
,,,,2266,15694
,,,,2267,15694
,,,,2268,15694
,,,,2269,15694
,,,,2270,15694
,,,,2271,15694
,,,,2272,15694
,,,,2273,15694
,,,,2274,15694
,,,,2275,15694
,,,,2276,15694
,,,,2277,15694
,,,,2278,15694
,,,,2279,15694
,,,,2280,15694
,,,,2281,15694
,,,,2282,15694
,,,,2283,15694
,,,,2284,15694
,,,,2285,15694
,,,,2286,15694
,,,,2287,15694
,,,,2288,15694
,,,,2289,15694
,,,,2290,15694
,,,,2291,15694
,,,,2292,15694
,,,,2293,15694
,,,,2294,15694
,,,,2295,15694
,,,,2296,15694
,,,,2297,15694
,,,,2298,15694
,,,,2299,15694
,,,,2300,15694
,,,,2301,15694
,,,,2302,15694
,,,,2303,15694
,,,,2304,15694
,,,,2305,15694
,,,,2306,15694
,,,,2307,15694
,,,,2308,15694
,,,,2309,15694
,,,,2310,15694
,,,,2311,15694
,,,,2312,15694
,,,,2313,15694
,,,,2314,15694
,,,,2315,15694
,,,,2316,15694
,,,,2317,15694
,,,,2318,15694
,,,,2319,15694
,,,,2320,15694
,,,,2321,15694
,,,,2322,15694
,,,,2323,15694
,,,,2324,15694
,,,,2325,15694
,,,,2326,15694
,,,,2327,15694
,,,,2328,15694
,,,,2329,15694
,,,,2330,15694
,,,,2331,15694
,,,,2332,15694
,,,,2333,15694
,,,,2334,15694
,,,,2335,15694
,,,,2336,15694
,,,,2337,15694
,,,,2338,15694
,,,,2339,15694
,,,,2340,15694
,,,,2341,15694
,,,,2342,15694
,,,,2343,15694
,,,,2344,15694
,,,,2345,15694
,,,,2346,15694
,,,,2347,15694
,,,,2348,15694
,,,,2349,15694
,,,,2350,15694
,,,,2351,15694
,,,,2352,15694
,,,,2353,15694
,,,,2354,15694
,,,,2355,15694
,,,,2356,15694
,,,,2357,15694
,,,,2358,15694
,,,,2359,15694
,,,,2360,15694
,,,,2361,15694
,,,,2362,15694
,,,,2363,15694
,,,,2364,15694
,,,,2365,15694
,,,,2366,15694
,,,,2367,15694
,,,,2368,15694
,,,,2369,15694
,,,,2370,15694
,,,,2371,15694
,,,,2372,15694
,,,,2373,15694
,,,,2374,15694
,,,,2375,15694
,,,,2376,15694
,,,,2377,15694
,,,,2378,15694
,,,,2379,15694
,,,,2380,15694
,,,,2381,15694
,,,,2382,15694
,,,,2383,15694
,,,,2384,15694
,,,,2385,15694
,,,,2386,15694
,,,,2387,15694
,,,,2388,15694
,,,,2389,15694
,,,,2390,15694
,,,,2391,15694
,,,,2392,15694
,,,,2393,15694
,,,,2394,15694
,,,,2395,15694
,,,,2396,15694
,,,,2397,15694
,,,,2398,15694
,,,,2399,15694
,,,,2400,15694
,,,,2401,15694
,,,,2402,15694
,,,,2403,15694
,,,,2404,15694
,,,,2405,15694
,,,,2406,15694
,,,,2407,15694
,,,,2408,15694
,,,,2409,15694
,,,,2410,15694
,,,,2411,15694
,,,,2412,15694
,,,,2413,15694
,,,,2414,15694
,,,,2415,15694
,,,,2416,15694
,,,,2417,15694
,,,,2418,15694
,,,,2419,15694
,,,,2420,15694
,,,,2421,15694
,,,,2422,15694
,,,,2423,15694
,,,,2424,15694
,,,,2425,15694
,,,,2426,15694
,,,,2427,15694
,,,,2428,15694
,,,,2429,15694
,,,,2430,15694
,,,,2431,15694
,,,,2432,15694
,,,,2433,15694
,,,,2434,15694
,,,,2435,15694
,,,,2436,15694
,,,,2437,15694
,,,,2438,15694
,,,,2439,15694
,,,,2440,15694
,,,,2441,15694
,,,,2442,15694
,,,,2443,15694
,,,,2444,15694
,,,,2445,15694
,,,,2446,15694
,,,,2447,15694
,,,,2448,15694
,,,,2449,15694
,,,,2450,15694
,,,,2451,15694
,,,,2452,15694
,,,,2453,15694
,,,,2454,15694
,,,,2455,15694
,,,,2456,15694
,,,,2457,15694
,,,,2458,15694
,,,,2459,15694
,,,,2460,15694
,,,,2461,15694
,,,,2462,15694
,,,,2463,15694
,,,,2464,15694
,,,,2465,15694
,,,,2466,15694
,,,,2467,15694
,,,,2468,15694
,,,,2469,15694
,,,,2470,15694
,,,,2471,15694
,,,,2472,15694
,,,,2473,15694
,,,,2474,15694
,,,,2475,15694
,,,,2476,15694
,,,,2477,15694
,,,,2478,15694
,,,,2479,15694
,,,,2480,15694
,,,,2481,15694
,,,,2482,15694
,,,,2483,15694
,,,,2484,15694
,,,,2485,15694
,,,,2486,15694
,,,,2487,15694
,,,,2488,15694
,,,,2489,15694
,,,,2490,15694
,,,,2491,15694
,,,,2492,15694
,,,,2493,15694
,,,,2494,15694
,,,,2495,15694
,,,,2496,15694
,,,,2497,15694
,,,,2498,15694
,,,,2499,15694
,,,,2500,15694
,,,,2501,15694
,,,,2502,15694
,,,,2503,15694
,,,,2504,15694
,,,,2505,15694
,,,,2506,15694
,,,,2507,15694
,,,,2508,15694
,,,,2509,15694
,,,,2510,15694
,,,,2511,15694
,,,,2512,15694
,,,,2513,15694
,,,,2514,15694
,,,,2515,15694
,,,,2516,15694
,,,,2517,15694
,,,,2518,15694
,,,,2519,15694
,,,,2520,15694
,,,,2521,15694
,,,,2522,15694
,,,,2523,15694
,,,,2524,15694
,,,,2525,15694
,,,,2526,15694
,,,,2527,15694
,,,,2528,15694
,,,,2529,15694
,,,,2530,15694
,,,,2531,15694
,,,,2532,15694
,,,,2533,15694
,,,,2534,15694
,,,,2535,15694
,,,,2536,15694
,,,,2537,15694
,,,,2538,15694
,,,,2539,15694
,,,,2540,15694
,,,,2541,15694
,,,,2542,15694
,,,,2543,15694
,,,,2544,15694
,,,,2545,15694
,,,,2546,15694
,,,,2547,15694
,,,,2548,15694
,,,,2549,15694
,,,,2550,15694
,,,,2551,15694
,,,,2552,15694
,,,,2553,15694
,,,,2554,15694
,,,,2555,15694
,,,,2556,15694
,,,,2557,15694
,,,,2558,15694
,,,,2559,15694
,,,,2560,15694
,,,,2561,15694
,,,,2562,15694
,,,,2563,15694
,,,,2564,15694
,,,,2565,15694
,,,,2566,15694
,,,,2567,15694
,,,,2568,15694
,,,,2569,15694
,,,,2570,15694
,,,,2571,15694
,,,,2572,15694
,,,,2573,15694
,,,,2574,15694
,,,,2575,15694
,,,,2576,15694
,,,,2577,15694
,,,,2578,15694
,,,,2579,15694
,,,,2580,15694
,,,,2581,15694
,,,,2582,15694
,,,,2583,15694
,,,,2584,15694
,,,,2585,15694
,,,,2586,15694
,,,,2587,15694
,,,,2588,15694
,,,,2589,15694
,,,,2590,15694
,,,,2591,15694
,,,,2592,15694
,,,,2593,15694
,,,,2594,15694
,,,,2595,15694
,,,,2596,15694
,,,,2597,15694
,,,,2598,15694
,,,,2599,15694
,,,,2600,15694
,,,,2601,15694
,,,,2602,15694
,,,,2603,15694
,,,,2604,15694
,,,,2605,15694
,,,,2606,15694
,,,,2607,15694
,,,,2608,15694
,,,,2609,15694
,,,,2610,15694
,,,,2611,15694
,,,,2612,15694
,,,,2613,15694
,,,,2614,15694
,,,,2615,15694
,,,,2616,15694
,,,,2617,15694
,,,,2618,15694
,,,,2619,15694
,,,,2620,15694
,,,,2621,15694
,,,,2622,15694
,,,,2623,15694
,,,,2624,15694
,,,,2625,15694
,,,,2626,15694
,,,,2627,15694
,,,,2628,15694
,,,,2629,15694
,,,,2630,15694
,,,,2631,15694
,,,,2632,15694
,,,,2633,15694
,,,,2634,15694
,,,,2635,15694
,,,,2636,15694
,,,,2637,15694
,,,,2638,15694
,,,,2639,15694
,,,,2640,15694
,,,,2641,15694
,,,,2642,15694
,,,,2643,15694
,,,,2644,15694
,,,,2645,15694
,,,,2646,15694
,,,,2647,15694
,,,,2648,15694
,,,,2649,15694
,,,,2650,15694
,,,,2651,15694
,,,,2652,15694
,,,,2653,15694
,,,,2654,15694
,,,,2655,15694
,,,,2656,15694
,,,,2657,15694
,,,,2658,15694
,,,,2659,15694
,,,,2660,15694
,,,,2661,15694
,,,,2662,15694
,,,,2663,15694
,,,,2664,15694
,,,,2665,15694
,,,,2666,15694
,,,,2667,15694
,,,,2668,15694
,,,,2669,15694
,,,,2670,15694
,,,,2671,15694
,,,,2672,15694
,,,,2673,15694
,,,,2674,15694
,,,,2675,15694
,,,,2676,15694
,,,,2677,15694
,,,,2678,15694
,,,,2679,15694
,,,,2680,15694
,,,,2681,15694
,,,,2682,15694
,,,,2683,15694
,,,,2684,15694
,,,,2685,15694
,,,,2686,15694
,,,,2687,15694
,,,,2688,15694
,,,,2689,15694
,,,,2690,15694
,,,,2691,15694
,,,,2692,15694
,,,,2693,15694
,,,,2694,15694
,,,,2695,15694
,,,,2696,15694
,,,,2697,15694
,,,,2698,15694
,,,,2699,15694
,,,,2700,15694
,,,,2701,15694
,,,,2702,15694
,,,,2703,15694
,,,,2704,15694
,,,,2705,15694
,,,,2706,15694
,,,,2707,15694
,,,,2708,15694
,,,,2709,15694
,,,,2710,15694
,,,,2711,15694
,,,,2712,15694
,,,,2713,15694
,,,,2714,15694
,,,,2715,15694
,,,,2716,15694
,,,,2717,15694
,,,,2718,15694
,,,,2719,15694
,,,,2720,15694
,,,,2721,15694
,,,,2722,15694
,,,,2723,15694
,,,,2724,15694
,,,,2725,15694
,,,,2726,15694
,,,,2727,15694
,,,,2728,15694
,,,,2729,15694
,,,,2730,15694
,,,,2731,15694
,,,,2732,15694
,,,,2733,15694
,,,,2734,15694
,,,,2735,15694
,,,,2736,15694
,,,,2737,15694
,,,,2738,15694
,,,,2739,15694
,,,,2740,15694
,,,,2741,15694
,,,,2742,15694
,,,,2743,15694
,,,,2744,15694
,,,,2745,15694
,,,,2746,15694
,,,,2747,15694
,,,,2748,15694
,,,,2749,15694
,,,,2750,15694
,,,,2751,15694
,,,,2752,15694
,,,,2753,15694
,,,,2754,15694
,,,,2755,15694
,,,,2756,15694
,,,,2757,15694
,,,,2758,15694
,,,,2759,15694
,,,,2760,15694
,,,,2761,15694
,,,,2762,15694
,,,,2763,15694
,,,,2764,15694
,,,,2765,15694
,,,,2766,15694
,,,,2767,15694
,,,,2768,15694
,,,,2769,15694
,,,,2770,15694
,,,,2771,15694
,,,,2772,15694
,,,,2773,15694
,,,,2774,15694
,,,,2775,15694
,,,,2776,15694
,,,,2777,15694
,,,,2778,15694
,,,,2779,15694
,,,,2780,15694
,,,,2781,15694
,,,,2782,15694
,,,,2783,15694
,,,,2784,15694
,,,,2785,15694
,,,,2786,15694
,,,,2787,15694
,,,,2788,15694
,,,,2789,15694
,,,,2790,15694
,,,,2791,15694
,,,,2792,15694
,,,,2793,15694
,,,,2794,15694
,,,,2795,15694
,,,,2796,15694
,,,,2797,15694
,,,,2798,15694
,,,,2799,15694
,,,,2800,15694
,,,,2801,15694
,,,,2802,15694
,,,,2803,15694
,,,,2804,15694
,,,,2805,15694
,,,,2806,15694
,,,,2807,15694
,,,,2808,15694
,,,,2809,15694
,,,,2810,15694
,,,,2811,15694
,,,,2812,15694
,,,,2813,15694
,,,,2814,15694
,,,,2815,15694
,,,,2816,15694
,,,,2817,15694
,,,,2818,15694
,,,,2819,15694
,,,,2820,15694
